"","Cue_c","Cue_d","LF_c","LF_d","RF_c","RF_d","LH_c","LH_d","RH_c","RH_d","Ton_c","Ton_d","x","y","z"
"V5140",1.59415685273808,-2.24643391633762,-0.580908819329466,-2.1503340080105,-2.79328622509386,-3.59191212518246,5.89125675016498,1.69197594603667,-2.59971424199345,-0.709067398766217,-0.357819797751888,-3.13686413122161,29,55,60
"V5141",3.0752124748878,-3.6427861380728,-0.134765064043308,-5.70705499474199,-1.46082096894063,-6.17414193103729,-1.139993309913,-3.08862667014842,-2.15379564389855,-3.87649331881463,-2.07217154871227,-4.73926596075743,42,55,60
"V5142",3.53821575340201,-3.85078421582753,-0.402237683597109,-6.40564372997546,-1.19414591393868,-6.59471583642222,-1.73963833158889,-3.68236686958544,-2.26825762935165,-4.19965513916682,-2.31503867687264,-4.92735645215232,44,55,60
"V5143",1.6222766391167,-4.43959221576176,-2.63398810345154,-7.08731183312953,-3.12949701287073,-4.05123785760951,1.43388028902489,-1.77374186804402,-2.52827603348077,-3.64199367828785,1.8517575103628,-3.93452459479208,15,56,60
"V5144",1.4978078283532,-4.18390617823036,-2.2096173433127,-6.46662721040606,-3.10679240854612,-3.88766624683942,2.22721424833617,-1.18984500822232,-2.51247242754979,-3.10840286235075,1.62491307257656,-3.80442931728867,16,56,60
"V5145",1.38646464085188,-3.93824040023384,-1.81229983554882,-5.87073920435854,-3.07787818074388,-3.73257287079286,2.99181110032711,-0.631434090892194,-2.50645042215282,-2.60252620071681,1.40435515978628,-3.67451249751876,17,56,60
"V5146",1.29006067028428,-3.70305428912444,-1.44723124507838,-5.3026009215616,-3.04335054541978,-3.58802527859768,3.71872947457366,-0.104356021245528,-2.50990474652988,-2.12959570709197,1.19234662587468,-3.54629079309139,18,56,60
"V5147",1.2104993491525,-3.47907386537208,-1.12059612425963,-4.76601305930927,-3.00410033130586,-3.45658172638325,4.3960657623959,0.383749044081163,-2.52219758792785,-1.69627361895931,0.991964213256535,-3.42193108634166,19,56,60
"V5148",1.08918383501448,-2.886608144213,-0.429455185190858,-3.39288504455859,-2.87106651474275,-3.17192546257559,5.98455036644073,1.52394771409423,-2.59708841362867,-0.708476380730534,0.493594895558188,-3.10105432971997,22,56,60
"V5149",1.09116731340594,-2.72134093998131,-0.307542486236379,-3.03128196384271,-2.82678403355694,-3.12469145533507,6.31609109623433,1.76640240181076,-2.62637106235154,-0.50579873385995,0.37005845152764,-3.02239132932061,23,56,60
"V5150",1.11430583952462,-2.57560644155225,-0.239845062874605,-2.72584737237064,-2.78487822074051,-3.10624529050093,6.52782538159061,1.92852256054259,-2.65234861292184,-0.374000397981028,0.269073820742683,-2.96312944199642,24,56,60
"V5151",1.15709735771349,-2.45150160644721,-0.221260082875824,-2.48023031388624,-2.74618868817202,-3.1184391277464,6.6129915334515,2.00717236890335,-2.67141418993487,-0.313884113827785,0.188921274499961,-2.92573829445543,25,56,60
"V5152",1.2170530114792,-2.350934059265,-0.243191740378016,-2.29680209031818,-2.71093640038641,-3.16202354884847,6.57013180669658,2.00249465752654,-2.68019432563522,-0.323231334359282,0.126098696734586,-2.91190807749492,26,56,60
"V5153",1.29092475370468,-2.27543805817164,-0.293988015082479,-2.17642840776021,-2.6786307742072,-3.236529557301,6.40371036673542,1.91814438192649,-2.67596727005857,-0.396732051815783,0.0754395682546985,-2.92231100606387,27,56,60
"V5154",1.37513157855951,-2.22607072432637,-0.360117514182894,-2.11851368161198,-2.64809526554089,-3.34040964300846,6.12375673023978,1.76094900892422,-2.65700830236574,-0.526488162906512,0.0305471330411347,-2.95656515039947,28,56,60
"V5155",1.46624266906703,-2.20339834516867,-0.427758638500453,-2.12126884815087,-2.61761253813458,-3.4713656022677,5.74468019146705,1.54010388225927,-2.62278274818875,-0.70293173706813,-0.0155420746914306,-3.01340376158644,29,56,60
"V5156",2.81996818353173,-3.37815064768277,-0.0550224932565408,-5.11172540487962,-1.81258163151848,-5.99362309588605,-0.284097094852463,-2.42610575185399,-2.05386569053952,-3.47158536871828,-1.55042593030011,-4.43476120399238,40,56,60
"V5157",3.02498297674794,-3.53285885809007,-0.0711649859088831,-5.51398251183156,-1.68897357316009,-6.25609116991518,-0.692453025573871,-2.76613783318347,-2.08366718238083,-3.68325372891882,-1.7280324012449,-4.5627111126089,41,56,60
"V5158",3.24853694442683,-3.67459514350514,-0.137135201529695,-5.90556770818516,-1.56473029824278,-6.50924216077083,-1.05386896472835,-3.08934600047433,-2.13159028146426,-3.87726055682743,-1.88522832924585,-4.67907682862638,42,56,60
"V5159",3.48671449372913,-3.79825939216455,-0.257081121432266,-6.27696942402467,-1.4440221312,-6.74814656294966,-1.3689993019052,-3.39370517588516,-2.1912859475784,-4.05049966009345,-2.01544755149116,-4.7828643048414,43,56,60
"V5160",3.73334294307383,-3.89944664625687,-0.431483109276785,-6.61858832386076,-1.33153687943284,-6.96766381177805,-1.6399530213543,-3.67687441078922,-2.25346382673715,-4.1993003321663,-2.11327654543706,-4.8740433296568,44,56,60
"V5161",3.98031407169373,-3.9745126032048,-0.657056173053619,-6.92099048679113,-1.23203218471432,-7.16251307613881,-1.87015185367338,-3.93626060729259,-2.30651867928897,-4.31944905301058,-2.1746591564195,-4.95329614221945,45,56,60
"V5162",1.17805274362632,-4.32251514217106,-2.48152839398565,-6.86453918540972,-2.85575185778483,-3.55217184520753,1.00872134349335,-2.21751165830144,-2.65081969403101,-3.74342956634572,2.59074053042592,-3.87773199682039,15,57,60
"V5163",1.06638856094827,-4.07043820828053,-2.06083821712386,-6.25008992104574,-2.83065920579896,-3.39868185545279,1.80315533374109,-1.62753019156739,-2.63284466741223,-3.21174186393531,2.35322136769231,-3.74441962332415,16,57,60
"V5164",0.96941082970595,-3.82885590276659,-1.66692522363256,-5.66147407770391,-2.79990919502779,-3.25562197722547,2.56982619088677,-1.06193912352375,-2.62395834205816,-2.70701504308209,2.11995609511314,-3.61110265634592,17,57,60
"V5165",0.889294862289592,-3.59834987224922,-1.30494822664116,-5.10186685586609,-2.76425097702511,-3.12548586752199,3.30005490188387,-0.526314249940425,-2.62381152794382,-2.23431896475195,1.89282348450558,-3.47924087464408,18,57,60
"V5166",0.828287931225874,-3.37977633624723,-0.981151300412909,-4.57533990186314,-2.72477825399029,-3.01128184669086,3.9819533574199,-0.0281836157602324,-2.63171079078614,-1.80028042688035,1.67464003133849,-3.3510073197607,19,57,60
"V5167",0.788491675237679,-3.17430085824485,-0.701909129559992,-4.08664559869916,-2.68288340658101,-2.91639953401305,4.60149329625707,0.423729807845312,-2.64646323046236,-1.41234752499062,1.46861365104677,-3.22914679903761,20,57,60
"V5168",0.771556577373351,-2.98339385558252,-0.472691498218807,-3.6409516136104,-2.64021267614248,-2.84439022652002,5.14349165176849,0.820193423510578,-2.66622276311433,-1.07804578754549,1.27789121695475,-3.11683024639914,21,57,60
"V5169",0.778435939779154,-2.80877190817695,-0.297274479760353,-3.24352765849365,-2.59851333899785,-2.79869224017369,5.59277030010799,1.15218998166866,-2.68849546969786,-0.804310029360553,1.10515019377826,-3.01747691299193,22,57,60
"V5170",0.809297023979684,-2.65235082002402,-0.1771745209941,-2.89944599919856,-2.55944337593821,-2.78243339068415,5.93550875570069,1.41175423980675,-2.71026265008879,-0.596823321155754,0.952139011794536,-2.93453061816321,23,57,60
"V5171",0.86333577344141,-2.51613105878345,-0.110922319703226,-2.61315997119548,-2.52436876673788,-2.79809581992163,6.1607783952916,1.59287666623246,-2.72816305710151,-0.459237653589217,0.819265236135069,-2.87117417546784,24,57,60
"V5172",0.938579503917103,-2.40201462304763,-0.0934787346760121,-2.38803278888648,-2.49414531699842,-2.84710195015002,6.26198958265967,1.69229251837394,-2.73875949074499,-0.392488435898641,0.705340030462971,-2.83002850532992,25,57,60
"V5173",1.03195830499877,-2.31163545019503,-0.116240002845584,-2.22601926284024,-2.46895798813598,-2.92959167017883,6.23790538528614,1.70998624665816,-2.73890004174844,-0.394448226289841,0.607497594918147,-2.81288172116623,26,57,60
"V5174",1.13964986223307,-2.24623354918679,-0.167740580987635,-2.12756915841786,-2.44825725434041,-3.04444754804033,6.09294926554512,1.64926678851805,-2.72610359569655,-0.460043607790091,0.521354296854785,-2.82051898588605,27,57,60
"V5175",1.25750146092107,-2.20656276966061,-0.234711873550864,-2.0916661341407,-2.43078885558291,-3.18944250151699,5.83693766248252,1.5165011778786,-2.69888409246931,-0.581678612757266,0.441368698533427,-2.85266395600974,28,57,60
"V5176",2.97628730170641,-3.41849673309899,-0.00904476157330676,-5.27670234865396,-1.84584247041698,-6.2521497537345,-0.256169446336316,-2.45842677828043,-2.0521374943399,-3.48289145056921,-1.33298743799631,-4.37217152843729,40,57,60
"V5177",3.19151541696702,-3.57774186027966,-0.0350806828210413,-5.68644562925847,-1.74512723749699,-6.53636701546074,-0.646228745887043,-2.79026034042475,-2.08361820477708,-3.69319976283703,-1.50590891073078,-4.50576931004713,41,57,60
"V5178",3.42395144570518,-3.72524991366534,-0.110814089403769,-6.08434706951134,-1.64228469486182,-6.80911673661012,-0.991556056365416,-3.10607541305374,-2.13428025667063,-3.88546288293222,-1.6565517199425,-4.62722637428892,42,57,60
"V5179",3.66977250186633,-3.8561223442111,-0.240249447442993,-6.46093857419591,-1.54093784754193,-7.06533388136648,-1.29289590607233,-3.40364475432123,-2.19788187890047,-4.05655223400452,-1.77873883489439,-4.73538639175555,43,57,60
"V5180",3.9227840147618,-3.96609825398138,-0.423641299736074,-6.80666667426802,-1.44528779784775,-7.29969803587753,-1.55233900784781,-3.68041520149758,-2.2651837543469,-4.20285619665677,-1.86745661073892,-4.83014828565897,44,57,60
"V5181",4.17479924154651,-4.0515735966212,-0.657453666705465,-7.1121255521081,-1.35962840246167,-7.50668747459327,-1.77319726881422,-3.93361140950992,-2.32467153293189,-4.3202907798829,-1.91900288778225,-4.91215003545799,45,57,60
"V5182",0.790881103120772,-4.24346268031214,-2.36339734424621,-6.6670296068947,-2.56007147055779,-3.07478301039518,0.51063541356651,-2.70468973316164,-2.79787768071098,-3.88914339652813,3.35209370192924,-3.83346604612563,15,58,60
"V5183",0.692478362852826,-3.99497022670383,-1.94785207249686,-6.05969060479115,-2.53260530000009,-2.9321498623285,1.30291637447695,-2.11039689096753,-2.77671475484902,-3.36085440866756,3.10415083244589,-3.69753788826777,16,58,60
"V5184",0.610301051749701,-3.75748484163119,-1.55910067952602,-5.4794025197924,-2.50011053807016,-2.80197592069029,2.06757098651082,-1.53991367585418,-2.76388458977644,-2.85917065703192,2.85874327603274,-3.56159936608128,17,58,60
"V5185",0.546837964512778,-3.53170823064343,-1.20218297398559,-4.92953963049181,-2.4635025468292,-2.68714592670752,2.7961941498459,-0.998539683382635,-2.75898824618138,-2.38896281670462,2.61738406226148,-3.42705241028944,18,58,60
"V5186",0.504581738709869,-3.31860312345705,-0.883157933513769,-4.41433957270557,-2.42405739992467,-2.59101294751586,3.47723590524161,-0.493504441255653,-2.7612894284099,-1.9566349666862,2.38255445633468,-3.29602777601104,19,58,60
"V5187",0.485829358932654,-3.11942560385608,-0.608210356701528,-3.9386882801436,-2.38335594835757,-2.51726806675496,4.09706146784878,-0.0332209716265581,-2.76957752548109,-1.56941360104588,2.15717383117784,-3.17124305868234,20,58,60
"V5188",0.49236384881634,-2.9356955509826,-0.382661893867648,-3.5078150687711,-2.34319493046064,-2.46967154402655,4.64103453005844,0.37343221299656,-2.78206008930754,-1.23460880620811,1.94415969663683,-3.05584648167167,21,58,60
"V5189",0.525006868377382,-2.76907766594247,-0.210035145575144,-3.12688354382758,-2.30542088458852,-2.45160063892738,5.09461016851048,0.717748877847567,-2.79634540597008,-0.95894712302792,1.74615445156398,-2.95326881437572,22,58,60
"V5190",0.583594146788336,-2.6213631054654,-0.0915693448782071,-2.80073086548116,-2.27174841234585,-2.46591556601313,5.4446225051779,0.992016713119868,-2.80955417041533,-0.747935812584366,1.56504973649452,-2.86700161086811,23,58,60
"V5191",0.666909518994463,-2.4943910813922,-0.0256585453268978,-2.53351508453976,-2.24356574415039,-2.51472821452527,5.68070330661195,1.19037829535998,-2.81850241545277,-0.605148685313684,1.40155930303852,-2.80031149838469,24,58,60
"V5192",0.772438780002895,-2.38981347781974,-0.00714921788748847,-2.32817884783008,-2.22168562760009,-2.59889787545137,5.79677375908706,1.30962249556581,-2.81997985163399,-0.531480609089938,1.25496971831648,-2.75588630088161,25,58,60
"V5193",0.896612283275918,-2.30900486977264,-0.0276087033101953,-2.18628441892954,-2.20624700029765,-2.718005324597,5.79178665659854,1.34956921383538,-2.81108531483556,-0.524957312198463,1.12306330165355,-2.73561449214968,26,58,60
"V5194",1.03510692562236,-2.25291294018419,-0.075872136081594,-2.10787343353623,-2.19663451031046,-2.87032317192181,5.67013199223618,1.31319906456186,-2.78960305429878,-0.580765068019238,1.00223011706744,-2.74037537599448,27,58,60
"V5195",2.93277125740766,-3.31232755434866,0.0478414737707743,-5.00904359247291,-1.9216953952523,-6.16650804572956,0.142951187986969,-2.18240744440041,-2.0661993609022,-3.28637600688908,-0.886682404461222,-4.17023110671445,39,58,60
"V5196",3.13751598997129,-3.48053341430903,0.0581483069942528,-5.42665600858891,-1.84991905427778,-6.47744674410574,-0.264597392925089,-2.51525728108494,-2.07702972162355,-3.50826932683506,-1.07146250335278,-4.31928446431375,40,58,60
"V5197",3.35935971031125,-3.6433097748945,0.0261457077498261,-5.8404457563915,-1.77230024585859,-6.7796242486923,-0.630511063593833,-2.83524202512346,-2.11107982405294,-3.71474626553148,-1.23863575245496,-4.45814700655222,41,58,60
"V5198",3.59692568836286,-3.79574790543937,-0.0553095017162258,-6.24147177124715,-1.69129630119961,-7.06840673742863,-0.954161014542716,-3.14011403139087,-2.16515730392144,-3.90310448134502,-1.38172093976161,-4.58461466770007,42,58,60
"V5199",3.84652754160335,-3.9331863825833,-0.190080319374803,-6.62038613336365,-1.60998271555266,-7.33866231516679,-1.23639397364741,-3.42747206698035,-2.23314245945401,-4.0702234661446,-1.49497923984615,-4.69738413139714,43,58,60
"V5200",4.10205919599728,-4.05149746230185,-0.378246894643581,-6.96773953575502,-1.53201024285977,-7.58493701448134,-1.47930836895916,-3.69461333040377,-2.30595924248438,-4.21256838847639,-1.57381371420684,-4.79622258023599,44,58,60
"V5201",4.3553793869218,-4.14713175089417,-0.616104372500481,-7.27423136333983,-1.4611666694119,-7.80154086921424,-1.68612299725987,-3.93863484732369,-2.37228626177458,-4.32621226845391,-1.61490266518348,-4.88168036656782,45,58,60
"V5203",0.378039953750253,-3.95956250926077,-1.86766629561724,-5.89769640741018,-2.21600021369848,-2.49230817323825,0.732614619469691,-2.63393496449778,-2.94419641314148,-3.55305328974072,3.87412914723633,-3.66427858219763,16,59,60
"V5204",0.311234183804832,-3.72632081699175,-1.48553787985907,-5.32689024108247,-2.18213043469241,-2.3761128760267,1.49183009158152,-2.06042922073103,-2.92650349495636,-3.05602589820509,3.61693533249561,-3.52646340835686,17,59,60
"V5205",0.264826777734281,-3.50542404581379,-1.13531654961977,-4.78802134596269,-2.14502061588323,-2.27762093788416,2.21467677336227,-1.51568371184915,-2.91591413217314,-2.59028481741959,3.36211417036256,-3.39016735056527,18,59,60
"V5206",0.24148345543995,-3.29792620330596,-0.82266700330984,-4.2853977458273,-2.10610190014196,-2.200445040619,2.89025976726643,-1.00643728475976,-2.91165990225011,-2.16182916116897,3.11172269716606,-3.25742744270187,19,59,60
"V5207",0.243574047753381,-3.10513435132994,-0.55335012814345,-3.82390682500955,-2.06709795891689,-2.14843299061155,3.50567978564895,-0.540607292324483,-2.91253879941581,-1.77748027133954,2.86833703280816,-3.13088243340354,20,59,60
"V5208",0.272884504196534,-2.92857748935976,-0.332305535389451,-3.40870732494585,-2.0299139487303,-2.12540435344917,4.04714945491789,-0.126556086829282,-2.91683379875713,-1.4441576414987,2.63460884031646,-3.01360849950016,21,59,60
"V5209",0.330109307832011,-2.76986485299295,-0.162712038652964,-3.04478727524141,-1.99645305934115,-2.13463620618568,4.50104601189353,0.227504345412522,-2.92229405976167,-1.16823481933515,2.4130496648617,-2.90898391106416,22,59,60
"V5210",0.414709103472028,-2.63062836631814,-0.0453986607585297,-2.73664269814502,-1.96842583719338,-2.17862119777425,4.855141752649,0.514276007772606,-2.92622377029121,-0.954893643007286,2.20563129748788,-2.82047476054918,23,59,60
"V5211",0.525000947792875,-2.51249704062524,0.0215501976858136,-2.48801582729178,-1.94718372755422,-2.25898182290625,5.099924791094,0.72821579746317,-2.92566412868339,-0.807462597463879,2.01331245963097,-2.75134355609267,24,59,60
"V5212",0.657992833020675,-2.41686860364328,0.0433674004146563,-2.30140802709986,-1.93347315237049,-2.37602437279382,5.22994631460101,0.866245685423316,-2.91767419337603,-0.726750398421059,1.83580720720708,-2.70429352916834,25,59,60
"V5213",3.09114476056478,-3.39661016383371,0.137704188635032,-5.14197796855388,-1.87289825076681,-6.33993390755772,0.0666572669942462,-2.28090983164744,-2.11902326992742,-3.33429268131213,-0.581305858853108,-4.12379079861332,39,59,60
"V5214",3.30093717173383,-3.56628644472687,0.145326565050714,-5.56115620319323,-1.82440220514512,-6.66677198171458,-0.309381977612464,-2.59741135702343,-2.13248860706389,-3.54989758925346,-0.761709102056879,-4.27746059593651,40,59,60
"V5215",3.52605281576152,-3.73164834537677,0.110875418799062,-5.97559886692327,-1.76946494749015,-6.98304764460848,-0.646295793252836,-2.90222473031949,-2.16978445214267,-3.75031204396897,-0.922289816142786,-4.42102422071356,41,59,60
